ID,Estimated Speedup,Function Name,Demangled Name,"Duration""""(6.62212e+08)","Runtime Improvement""""(2.17447e+08)",Compute Throughput,Memory Throughput,# Registers,Grid Size,Block Size
197,43.40,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.22,0.09,49.69,56.60,38,"  688,    4,    1","  256,    1,    1"
892,43.39,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.22,0.09,48.40,56.61,38,"  688,    4,    1","  256,    1,    1"
876,43.41,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.22,0.09,48.46,56.59,38,"  688,    4,    1","  256,    1,    1"
205,19.63,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.22,0.04,49.66,56.69,38,"  688,    4,    1","  256,    1,    1"
932,43.28,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.22,0.09,48.42,56.72,38,"  688,    4,    1","  256,    1,    1"
169,33.68,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.22,0.07,49.71,56.71,38,"  688,    4,    1","  256,    1,    1"
872,40.13,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.22,0.09,48.32,56.77,38,"  688,    4,    1","  256,    1,    1"
904,43.25,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.22,0.09,48.48,56.75,38,"  688,    4,    1","  256,    1,    1"
920,42.52,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.22,0.09,48.35,56.85,38,"  688,    4,    1","  256,    1,    1"
302,22.35,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.22,0.05,45.93,82.94,38,"  172,    8,    1","  256,    1,    1"
896,35.20,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.22,0.08,48.56,57.02,38,"  688,    4,    1","  256,    1,    1"
916,42.82,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.22,0.09,48.59,57.18,38,"  688,    4,    1","  256,    1,    1"
744,19.57,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.20,0.04,58.96,58.84,40,"  688,    4,    1","  256,    1,    1"
812,40.87,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.20,0.08,57.81,59.13,40,"  688,    4,    1","  256,    1,    1"
756,19.55,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.20,0.04,59.02,60.04,40,"  688,    4,    1","  256,    1,    1"
702,19.52,foldedNhwcToNchwKernel,"void foldedNhwcToNchwKernel<__half, __half, float, 1, 0>(int..int..int, int, int, const T1 *, T2 *, int, int, int, int, int..int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",0.19,0.04,64.93,42.81,22,"  172,    8,    1","   32,    8,    1"
103,26.69,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.19,0.05,59.06,61.88,40,"  688,    4,    1","  256,    1,    1"
61,19.61,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.19,0.04,59.14,62.08,40,"  688,    4,    1","  256,    1,    1"
139,37.97,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.19,0.07,57.87,62.03,40,"  688,    4,    1","  256,    1,    1"
135,26.77,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.19,0.05,59.14,62.03,40,"  688,    4,    1","  256,    1,    1"
848,19.59,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.19,0.04,59.15,61.88,40,"  688,    4,    1","  256,    1,    1"
73,19.57,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.19,0.04,59.12,61.83,40,"  688,    4,    1","  256,    1,    1"
65,19.61,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.19,0.04,59.12,61.82,40,"  688,    4,    1","  256,    1,    1"
844,19.56,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.19,0.04,58.88,59.55,40,"  688,    4,    1","  256,    1,    1"
69,26.82,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.19,0.05,59.10,62.13,40,"  688,    4,    1","  256,    1,    1"
111,26.81,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.19,0.05,59.01,62.21,40,"  688,    4,    1","  256,    1,    1"
98,19.56,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.19,0.04,59.22,61.99,40,"  688,    4,    1","  256,    1,    1"
119,19.58,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.19,0.04,57.80,62.35,40,"  688,    4,    1","  256,    1,    1"
77,19.54,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.19,0.04,59.04,62.07,40,"  688,    4,    1","  256,    1,    1"
131,19.56,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.19,0.04,59.11,62.33,40,"  688,    4,    1","  256,    1,    1"
93,37.60,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.19,0.07,58.87,62.40,40,"  688,    4,    1","  256,    1,    1"
107,26.63,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.19,0.05,58.94,62.32,40,"  688,    4,    1","  256,    1,    1"
736,19.57,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.19,0.04,59.05,62.36,40,"  688,    4,    1","  256,    1,    1"
123,37.57,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.19,0.07,57.84,62.43,40,"  688,    4,    1","  256,    1,    1"
764,26.72,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.19,0.05,59.02,62.39,40,"  688,    4,    1","  256,    1,    1"
836,26.07,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.19,0.05,57.68,62.39,40,"  688,    4,    1","  256,    1,    1"
127,27.09,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.19,0.05,59.23,62.47,40,"  688,    4,    1","  256,    1,    1"
776,19.60,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.19,0.04,59.14,59.71,40,"  688,    4,    1","  256,    1,    1"
820,19.57,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.19,0.04,59.04,62.13,40,"  688,    4,    1","  256,    1,    1"
792,37.54,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.19,0.07,57.76,62.46,40,"  688,    4,    1","  256,    1,    1"
768,19.51,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.19,0.04,57.60,62.57,40,"  688,    4,    1","  256,    1,    1"
57,19.56,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.19,0.04,59.20,62.29,40,"  688,    4,    1","  256,    1,    1"
772,37.43,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.19,0.07,57.59,62.57,40,"  688,    4,    1","  256,    1,    1"
81,26.80,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.19,0.05,59.12,62.52,40,"  688,    4,    1","  256,    1,    1"
85,27.97,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.19,0.05,59.01,62.68,40,"  688,    4,    1","  256,    1,    1"
740,19.61,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.19,0.04,59.12,62.66,40,"  688,    4,    1","  256,    1,    1"
780,19.52,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.19,0.04,58.87,62.34,40,"  688,    4,    1","  256,    1,    1"
89,19.53,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.19,0.04,59.01,62.69,40,"  688,    4,    1","  256,    1,    1"
678,19.57,foldedNhwcToNchwKernel,"void foldedNhwcToNchwKernel<__half, __half, float, 1, 0>(int..int..int, int, int, const T1 *, T2 *, int, int, int, int, int..int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",0.19,0.04,65.25,43.78,22,"  172,    8,    1","   32,    8,    1"
718,19.48,foldedNhwcToNchwKernel,"void foldedNhwcToNchwKernel<__half, __half, float, 1, 0>(int..int..int, int, int, const T1 *, T2 *, int, int, int, int, int..int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",0.19,0.04,65.74,43.81,22,"  172,    8,    1","   32,    8,    1"
796,19.61,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.19,0.04,57.61,62.88,40,"  688,    4,    1","  256,    1,    1"
722,19.56,foldedNhwcToNchwKernel,"void foldedNhwcToNchwKernel<__half, __half, float, 1, 0>(int..int..int, int, int, const T1 *, T2 *, int, int, int, int, int..int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",0.19,0.04,65.01,43.94,22,"  172,    8,    1","   32,    8,    1"
784,19.62,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.19,0.04,59.04,62.57,40,"  688,    4,    1","  256,    1,    1"
706,19.58,foldedNhwcToNchwKernel,"void foldedNhwcToNchwKernel<__half, __half, float, 1, 0>(int..int..int, int, int, const T1 *, T2 *, int, int, int, int, int..int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",0.19,0.04,65.07,43.95,22,"  172,    8,    1","   32,    8,    1"
788,26.72,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.19,0.05,58.98,63.06,40,"  688,    4,    1","  256,    1,    1"
850,44.50,vectorized_elementwise_kernel,"void at::vectorized_elementwise_kernel<4..unnamed>::leaky_relu_kernel..TensorIteratorBase &, const c10::Scalar &)::[lambda() (instance 1)]::operator..instance 3)]::operator..lambda..Half) (instance..detail::Array<char *, 2>>(int..",0.18,0.08,20.92,55.50,16," 5500,    1,    1","  128,    1,    1"
141,44.13,vectorized_elementwise_kernel,"void at::vectorized_elementwise_kernel<4..unnamed>::leaky_relu_kernel..TensorIteratorBase &, const c10::Scalar &)::[lambda() (instance 1)]::operator..instance 3)]::operator..lambda..Half) (instance..detail::Array<char *, 2>>(int..",0.18,0.08,21.06,55.87,16," 5500,    1,    1","  128,    1,    1"
322,0.00,elementwise_kernel,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<c10::Half>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",0.18,0.00,58.92,49.80,16," 1375,    1,    1","  128,    1,    1"
231,40.90,elementwise_kernel,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<c10::Half>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",0.17,0.07,57.32,33.85,16," 2750,    1,    1","  128,    1,    1"
777,20.27,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.17,0.03,71.79,43.57,38,"    1,    4,  256","  256,    1,    1"
741,20.25,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.17,0.03,71.73,43.44,38,"    1,    4,  256","  256,    1,    1"
727,0.00,elementwise_kernel,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<c10::Half>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",0.17,0.00,59.96,34.74,16," 2750,    1,    1","  128,    1,    1"
505,28.65,sm86_xmma_fprop_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize64x64x64_stage3_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,sm86_xmma_fprop_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize64x64x64_stage3_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,0.16,0.05,34.89,71.35,126,"   16,    6,    1","  128,    1,    1"
166,28.09,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.16,0.05,74.00,38.06,38,"    1,    4,  256","  256,    1,    1"
162,27.95,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.16,0.05,73.63,37.89,38,"    1,    4,  256","  256,    1,    1"
158,28.04,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.16,0.05,73.88,38.00,38,"    1,    4,  256","  256,    1,    1"
174,28.15,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.16,0.05,74.17,38.19,38,"    1,    4,  256","  256,    1,    1"
198,28.01,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.16,0.05,73.81,37.96,38,"    1,    4,  256","  256,    1,    1"
206,27.83,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.16,0.04,73.31,37.70,38,"    1,    4,  256","  256,    1,    1"
512,64.05,Kernel2,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_128x256_64x3_nn_align2>(T1::Params),0.16,0.10,36.92,58.04,230,"   16,    1,    1","  256,    1,    1"
513,64.23,Kernel2,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_128x256_64x3_nn_align2>(T1::Params),0.16,0.10,36.70,57.72,230,"   16,    1,    1","  256,    1,    1"
518,49.72,Kernel,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_f16_s16816fprop_optimized_f16_64x64_32x10_nhwc_align8>(T1::Params),0.16,0.08,39.41,71.36,96,"   24,    4,    1","  128,    1,    1"
233,52.78,bn_fw_inf_1C11_kernel_NCHW,"void cudnn::bn_fw_inf_1C11_kernel_NCHW<__half, float, 1, 1>(T2, T2, cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, cudnnTensorStruct, const T2 *, const T2 *, const T2 *, const T2 *, T2)",0.16,0.08,35.44,47.22,20,"  256,    1,    1","  512,    1,    1"
515,38.26,Kernel,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_f16_s16816fprop_optimized_f16_64x64_32x10_nhwc_align8>(T1::Params),0.16,0.06,39.47,71.48,96,"   24,    4,    1","  128,    1,    1"
502,74.48,Kernel2,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_128x128_32x4_nn_align2>(T1::Params),0.16,0.12,34.79,83.90,220,"   32,    1,    1","  128,    1,    1"
729,52.00,bn_fw_inf_1C11_kernel_NCHW,"void cudnn::bn_fw_inf_1C11_kernel_NCHW<__half, float, 1, 1>(T2, T2, cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, cudnnTensorStruct, const T2 *, const T2 *, const T2 *, const T2 *, T2)",0.16,0.08,35.55,48.00,20,"  256,    1,    1","  512,    1,    1"
470,38.29,unrolled_elementwise_kernel,"..at::unrolled_elementwise_kernel..direct_copy_kernel_cuda..TensorIteratorBase &)::[lambda() (instance..operator..c10::Half..detail::Array<char..TrivialOffsetCalculator..unsigned..memory::LoadWithCast..StoreWithCast..T4, T5..",0.15,0.06,52.94,41.95,32," 2048,    1,    1","  128,    1,    1"
263,26.24,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.15,0.04,37.92,85.21,40,"   43,   16,    1","  256,    1,    1"
259,25.88,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.15,0.04,37.76,85.29,40,"   43,   16,    1","  256,    1,    1"
313,26.14,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.15,0.04,37.92,85.17,40,"   43,   16,    1","  256,    1,    1"
297,26.08,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.15,0.04,38.01,85.45,40,"   43,   16,    1","  256,    1,    1"
289,26.10,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.15,0.04,38.14,85.39,40,"   43,   16,    1","  256,    1,    1"
285,26.12,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.15,0.04,37.66,85.39,40,"   43,   16,    1","  256,    1,    1"
239,26.08,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.15,0.04,37.89,85.51,40,"   43,   16,    1","  256,    1,    1"
272,26.13,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.15,0.04,37.89,85.57,40,"   43,   16,    1","  256,    1,    1"
255,26.29,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.15,0.04,38.04,85.92,40,"   43,   16,    1","  256,    1,    1"
301,26.14,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.15,0.04,37.53,85.97,40,"   43,   16,    1","  256,    1,    1"
305,26.16,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.15,0.04,37.70,86.02,40,"   43,   16,    1","  256,    1,    1"
